9/9/2008 10:45,Name,Rank,Type,Code,Attribute,Description,Quality,Job,Appraisal,Value,Weight,ReqLv,Price,Width,Height,StackNumber,AutoStack,StackDrop_Min,StackDrop_Max,Has_Durability,Can_Repair,Durability_Low,Durability_Normal,Durability_High,DropRate_LowQuality,DropRate_NormalQuality,DropRate_HighQuality,No Data,Wear : Range,Wear : Speed,Wear : CriticalRate,Wear : Drop LV,Wear : Drop Option Number,Wear : Drop Socket 1EA Rate,Wear : Drop Socket 2EA Rate,Wear : Drop Socket 3EA Rate,Wear : Drop Socket 4EA Rate,Wear : Small Monster Attack Addition,Wear : Middle Monster Attack Addition,Wear : Large Monster Attack Addition,Wear : Boss Monster Attack Addition,Wear : Undead Monster Attack Addition,Option Index 1,Option Value 1,Option Index 2,Option Value 2,Option Index 3,Option Value 3,Option Index 4,Option Value 4,Option Index 5,Option Value 5,Option Index 6,Option Value 6,MinOption1,MaxOption1,MinOption2,MaxOption2,MinOption3,MaxOption3,Level 0 Item LV,Level 0 Melee Min Attack,Level 0 Melee Max Attack,Level 0 Magic Min Attack,Level 0 Magic Max Attack,Level 0 Defance Min,Level 0 Defance Max,Level 0 Blocking Rate,Level 0 Critical Bonus,Level 0 Str Request,Level 0 Dex Request,Level 0 Spr Request,Level 0 Appraisal Addition,BeforeLevelIndex,NextLevelIndex,Period,IsLimit,PeriodBreak,Belong,NextShape,Column1
19152,Le Cruz Boots +2,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2452,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,2,0,0,0,0,106,106,0,0,0,0,0,0,19151,19153,0,0,1,0,0,
19153,Le Cruz Boots +3,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2453,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,3,0,0,0,0,109,109,0,0,0,0,0,0,19152,19154,0,0,1,0,0,
19154,Le Cruz Boots +4,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2454,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,4,0,0,0,0,116,116,0,0,0,0,0,0,19153,19155,0,0,1,0,0,
19155,Le Cruz Boots +5,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2455,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,5,0,0,0,0,123,123,0,0,0,0,0,0,19154,19156,0,0,1,0,0,
19156,Le Cruz Boots +6,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2456,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,6,0,0,0,0,131,131,0,0,0,0,0,0,19155,19157,0,0,1,0,0,
19157,Le Cruz Boots +7,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2457,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,7,0,0,0,0,145,145,0,0,0,0,0,0,19156,19158,0,0,1,0,0,
19158,Le Cruz Boots +8,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,8,0,0,0,0,162,162,0,0,0,0,0,0,19157,19159,0,0,1,0,0,
19159,Le Cruz Boots +9,0,5,3,0,1283,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,132,79037,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,321,321,322,322,761,761,9,0,0,0,0,188,188,0,0,0,0,0,0,19158,0,0,0,1,0,0,
810,Le Cruz Glove,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,0,0,0,0,0,98,98,0,0,0,0,0,0,0,18161,0,0,1,0,0,
18161,Le Cruz Glove +1,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2151,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,1,0,0,0,0,100,100,0,0,0,0,0,0,810,18162,0,0,1,0,0,
18162,Le Cruz Glove +2,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2152,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,2,0,0,0,0,103,103,0,0,0,0,0,0,18161,18163,0,0,1,0,0,
18163,Le Cruz Glove +3,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2153,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,3,0,0,0,0,106,106,0,0,0,0,0,0,18162,18164,0,0,1,0,0,
18164,Le Cruz Glove +4,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2154,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,4,0,0,0,0,113,113,0,0,0,0,0,0,18163,18165,0,0,1,0,0,
18165,Le Cruz Glove +5,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,5,0,0,0,0,120,120,0,0,0,0,0,0,18164,18166,0,0,1,0,0,
18166,Le Cruz Glove +6,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,6,0,0,0,0,128,128,0,0,0,0,0,0,18165,18167,0,0,1,0,0,
18167,Le Cruz Glove +7,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2157,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,6,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,7,0,0,0,0,142,142,0,0,0,0,0,0,18166,18168,0,0,1,0,0,
18168,Le Cruz Glove +8,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,7,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,8,0,0,0,0,159,159,0,0,0,0,0,0,18167,18169,0,0,1,0,0,
18169,Le Cruz Glove +9,0,5,4,0,1284,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,134,80457,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2159,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,10,0,0,0,0,0,0,0,0,0,0,341,341,342,342,771,771,9,0,0,0,0,185,185,0,0,0,0,0,0,18168,0,0,0,1,0,0,
860,Le Cruz Helmet,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2290,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,0,0,0,0,0,195,195,0,0,0,0,0,0,0,18751,0,0,1,0,0,
18751,Le Cruz Helmet +1,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2291,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,1,0,0,0,0,197,197,0,0,0,0,0,0,860,18752,0,0,1,0,0,
18752,Le Cruz Helmet +2,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2292,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,2,0,0,0,0,200,200,0,0,0,0,0,0,18751,18753,0,0,1,0,0,
18753,Le Cruz Helmet +3,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2293,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,3,0,0,0,0,204,204,0,0,0,0,0,0,18752,18754,0,0,1,0,0,
18754,Le Cruz Helmet +4,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2294,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,4,0,0,0,0,213,213,0,0,0,0,0,0,18753,18755,0,0,1,0,0,
18755,Le Cruz Helmet +5,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2295,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,5,0,0,0,0,224,224,0,0,0,0,0,0,18754,18756,0,0,1,0,0,
18756,Le Cruz Helmet +6,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2296,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,6,0,0,0,0,238,238,0,0,0,0,0,0,18755,18757,0,0,1,0,0,
18757,Le Cruz Helmet +7,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2297,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,7,0,0,0,0,254,254,0,0,0,0,0,0,18756,18758,0,0,1,0,0,
18758,Le Cruz Helmet +8,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2298,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,8,0,0,0,0,274,274,0,0,0,0,0,0,18757,18759,0,0,1,0,0,
18759,Le Cruz Helmet +9,0,5,0,0,1280,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,138,89581,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2299,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,381,382,382,791,791,9,0,0,0,0,304,304,0,0,0,0,0,0,18758,0,0,0,1,0,0,
760,Le Cruz Pants,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2040,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,0,0,0,0,0,166,166,0,0,0,0,0,0,0,17631,0,0,1,0,0,
17631,Le Cruz Pants +1,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,1,0,0,0,0,168,168,0,0,0,0,0,0,760,17632,0,0,1,0,0,
17632,Le Cruz Pants +2,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2042,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,2,0,0,0,0,171,171,0,0,0,0,0,0,17631,17633,0,0,1,0,0,
17633,Le Cruz Pants +3,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2043,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,3,0,0,0,0,175,175,0,0,0,0,0,0,17632,17634,0,0,1,0,0,
17634,Le Cruz Pants +4,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2044,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,4,0,0,0,0,184,184,0,0,0,0,0,0,17633,17635,0,0,1,0,0,
17635,Le Cruz Pants +5,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2045,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,5,0,0,0,0,195,195,0,0,0,0,0,0,17634,17636,0,0,1,0,0,
17636,Le Cruz Pants +6,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2046,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,6,0,0,0,0,209,209,0,0,0,0,0,0,17635,17637,0,0,1,0,0,
17637,Le Cruz Pants +7,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2047,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,6,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,7,0,0,0,0,225,225,0,0,0,0,0,0,17636,17638,0,0,1,0,0,
17638,Le Cruz Pants +8,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,8,0,0,0,0,245,245,0,0,0,0,0,0,17637,17639,0,0,1,0,0,
17639,Le Cruz Pants +9,0,5,2,0,1282,27,0001-0000-0000-0000-0000-0000-0000-0000,1500,0,1,130,78468,2,2,0,0,1,1,0,0,15,35,50,3,2,1,2049,1,1,0,0,0,0,0,0,0,0,0,0,0,0,31,10,0,0,0,0,0,0,0,0,0,0,301,301,302,302,751,751,9,0,0,0,0,275,275,0,0,0,0,0,0,17638,0,0,0,1,0,0,
1456,Leo Armor,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3840,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,0,0,0,0,0,123,123,0,0,0,0,0,0,0,24551,0,0,1,0,0,
24551,Leo Armor +1,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3841,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,1,0,0,0,0,125,125,0,0,0,0,0,0,1456,24552,0,0,1,0,0,
24552,Leo Armor +2,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3842,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,2,0,0,0,0,128,128,0,0,0,0,0,0,24551,24553,0,0,1,0,0,
24553,Leo Armor +3,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3843,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,3,0,0,0,0,132,132,0,0,0,0,0,0,24552,24554,0,0,1,0,0,
24554,Leo Armor +4,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3844,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,4,0,0,0,0,138,138,0,0,0,0,0,0,24553,24555,0,0,1,0,0,
24555,Leo Armor +5,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3845,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,5,0,0,0,0,146,146,0,0,0,0,0,0,24554,24556,0,0,1,0,0,
24556,Leo Armor +6,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3846,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,6,0,0,0,0,159,159,0,0,0,0,0,0,24555,24557,0,0,1,0,0,
24557,Leo Armor +7,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3847,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,7,0,0,0,0,173,173,0,0,0,0,0,0,24556,24558,0,0,1,0,0,
24558,Leo Armor +8,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3848,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,8,0,0,0,0,189,189,0,0,0,0,0,0,24557,24559,0,0,1,0,0,
24559,Leo Armor +9,0,5,1,0,1281,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,67,29360,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3849,1,1,0,0,0,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2032,2035,2033,2035,2035,2037,9,0,0,0,0,210,210,0,0,0,0,0,0,24558,0,0,0,1,0,0,
1406,Leo Boots,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3710,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,0,0,0,0,0,48,48,0,0,0,0,0,0,0,24051,0,0,1,0,0,
24051,Leo Boots +1,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3711,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,1,0,0,0,0,50,50,0,0,0,0,0,0,1406,24052,0,0,1,0,0,
24052,Leo Boots +2,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3712,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,2,0,0,0,0,53,53,0,0,0,0,0,0,24051,24053,0,0,1,0,0,
24053,Leo Boots +3,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3713,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,3,0,0,0,0,56,56,0,0,0,0,0,0,24052,24054,0,0,1,0,0,
24054,Leo Boots +4,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3714,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,3,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,4,0,0,0,0,60,60,0,0,0,0,0,0,24053,24055,0,0,1,0,0,
24055,Leo Boots +5,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3715,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,4,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,5,0,0,0,0,64,64,0,0,0,0,0,0,24054,24056,0,0,1,0,0,
24056,Leo Boots +6,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3716,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,6,0,0,0,0,69,69,0,0,0,0,0,0,24055,24057,0,0,1,0,0,
24057,Leo Boots +7,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3717,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,7,0,0,0,0,77,77,0,0,0,0,0,0,24056,24058,0,0,1,0,0,
24058,Leo Boots +8,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3718,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,7,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,8,0,0,0,0,87,87,0,0,0,0,0,0,24057,24059,0,0,1,0,0,
24059,Leo Boots +9,0,5,3,0,1283,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,65,13100,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3719,1,1,0,0,0,0,0,0,0,0,0,0,0,0,51,10,0,0,0,0,0,0,0,0,0,0,2012,2015,2013,2015,2015,2017,9,0,0,0,0,100,100,0,0,0,0,0,0,24058,0,0,0,1,0,0,
1306,Leo Glove,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3410,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,0,0,0,0,0,47,47,0,0,0,0,0,0,0,23051,0,0,1,0,0,
23051,Leo Glove +1,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3411,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,1,0,0,0,0,49,49,0,0,0,0,0,0,1306,23052,0,0,1,0,0,
23052,Leo Glove +2,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3412,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,2,0,0,0,0,52,52,0,0,0,0,0,0,23051,23053,0,0,1,0,0,
23053,Leo Glove +3,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3413,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,3,0,0,0,0,55,55,0,0,0,0,0,0,23052,23054,0,0,1,0,0,
23054,Leo Glove +4,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3414,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,4,0,0,0,0,59,59,0,0,0,0,0,0,23053,23055,0,0,1,0,0,
23055,Leo Glove +5,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,5,0,0,0,0,63,63,0,0,0,0,0,0,23054,23056,0,0,1,0,0,
23056,Leo Glove +6,0,5,4,0,1284,27,0000-0100-0000-0000-0000-0000-0000-0000,1500,0,1,66,11090,2,2,0,0,1,1,0,0,15,35,50,3,2,1,3416,1,1,0,0,0,0,0,0,0,0,0,0,0,0,49,5,0,0,0,0,0,0,0,0,0,0,2022,2025,2023,2025,2025,2027,6,0,0,0,0,68,68,0,0,0,0,0,0,23055,23057,0,0,1,0,0,
